FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
61.000000,39.066936,0.574924,-0.293299,-0.404667,-0.491432,-0.551263,-0.529650,-0.460160,-0.395477,-0.242749,-0.031065,0.030927,0.004268,0.010072,0.047943,0.066632,0.080893,0.086657,0.079127,0.883166,0.882359,0.884323,0.883927,0.883455,0.883072,0.884756,0.884400,0.883123,0.883140,0.884973,0.884381,0.882992,0.882712
62.000000,39.065666,0.575853,-0.293632,-0.404932,-0.491796,-0.551595,-0.529551,-0.459918,-0.395288,-0.243753,-0.030305,0.031990,0.005397,0.011192,0.048405,0.067652,0.081879,0.087501,0.080152,0.884334,0.883407,0.885433,0.885075,0.884602,0.884163,0.885729,0.885462,0.884146,0.884298,0.886010,0.885388,0.883981,0.883753
63.000000,39.067036,0.576738,-0.293107,-0.404133,-0.490908,-0.550632,-0.528323,-0.458714,-0.394144,-0.246219,-0.029578,0.033364,0.006697,0.012350,0.049524,0.068856,0.082834,0.088551,0.081233,0.884478,0.883754,0.885777,0.885351,0.884999,0.884360,0.886023,0.885628,0.884468,0.884565,0.886354,0.885736,0.884352,0.884016
64.000000,39.066795,0.575182,-0.293824,-0.404701,-0.491208,-0.550913,-0.528955,-0.459217,-0.394952,-0.249823,-0.030610,0.032424,0.005654,0.011033,0.049111,0.067599,0.081435,0.087368,0.079895,0.883115,0.882594,0.884494,0.884173,0.883659,0.883066,0.884764,0.884356,0.883272,0.883333,0.885273,0.884559,0.883027,0.882763
65.000000,39.067429,0.574476,-0.295874,-0.406967,-0.493587,-0.553489,-0.531417,-0.461759,-0.397428,-0.247950,-0.032218,0.031220,0.004210,0.009610,0.047719,0.066292,0.080106,0.086019,0.078557,0.882953,0.882480,0.884297,0.884068,0.883344,0.882915,0.884543,0.884129,0.883087,0.883186,0.885130,0.884356,0.882733,0.882535
66.000000,39.066998,0.575776,-0.296322,-0.407888,-0.494958,-0.555062,-0.533013,-0.463359,-0.398770,-0.247149,-0.031721,0.030550,0.003335,0.008888,0.047123,0.065900,0.079999,0.085887,0.078419,0.884486,0.884025,0.885963,0.885661,0.884840,0.884533,0.886107,0.885699,0.884666,0.884808,0.886587,0.885983,0.884336,0.884069
67.000000,39.065765,0.576839,-0.296593,-0.408397,-0.495581,-0.556007,-0.533660,-0.464015,-0.399245,-0.248713,-0.031029,0.030652,0.003544,0.009088,0.047365,0.066217,0.080382,0.086378,0.078969,0.885854,0.885474,0.887495,0.887110,0.886276,0.885989,0.887680,0.887258,0.886281,0.886355,0.888151,0.887563,0.885895,0.885543
68.000000,39.065914,0.577621,-0.294982,-0.406687,-0.493910,-0.554262,-0.532097,-0.462418,-0.397689,-0.247352,-0.030747,0.031360,0.004331,0.009883,0.048531,0.066997,0.081321,0.087345,0.079778,0.885745,0.885362,0.887378,0.887114,0.886224,0.885854,0.887599,0.887153,0.886095,0.886222,0.887995,0.887481,0.885600,0.885431
69.000000,39.066730,0.576662,-0.293463,-0.404677,-0.491845,-0.551858,-0.529699,-0.460028,-0.395591,-0.249327,-0.030585,0.032004,0.005009,0.010574,0.048907,0.067641,0.081903,0.087711,0.080421,0.883771,0.883426,0.885450,0.885159,0.884362,0.883903,0.885756,0.885209,0.884080,0.884246,0.885955,0.885585,0.883689,0.883542
70.000000,39.067032,0.576043,-0.293912,-0.405015,-0.491898,-0.551784,-0.529259,-0.459687,-0.395200,-0.248495,-0.030337,0.032778,0.005824,0.011287,0.048894,0.068232,0.082105,0.088080,0.081003,0.883235,0.882839,0.884930,0.884504,0.883812,0.883241,0.885236,0.884687,0.883485,0.883710,0.885330,0.884939,0.883268,0.883019
